,News Source,Tweet,Tweets Ago,Date,Compound,Positive,Neutral,Negative
398,@CNN,Parents across the UK are complaining that their babies are ill after using some Aptamil baby milk formulas… https://t.co/VfHxxWRPnd,27,Wed Jul 11 04:31:10 +0000 2018,-0.5574,0.0,0.213,0.787
399,@CNN,A $40 million facility billed as the world's largest vertical farm is coming to Dubai https://t.co/fF65FpYxB7  via… https://t.co/GtZj2HXs6r,28,Wed Jul 11 04:16:00 +0000 2018,0.0,0.0,0.0,1.0
400,@CNN,"The Thai cave rescue was extremely treacherous. Watch how rescuers saved the 12 boys and their soccer coach, passin… https://t.co/B9AspHQNnV",29,Wed Jul 11 04:01:50 +0000 2018,0.7269,0.253,0.0,0.747
401,@CNN,Lonely Planet names Asia's best destinations for 2018 https://t.co/z2CwpLyWdP via @CNNTravel https://t.co/OKwIh9tmj0,30,Wed Jul 11 03:46:03 +0000 2018,0.4019,0.251,0.15,0.599
402,@CNN,"European leaders were on edge ahead of this week's potentially confrontational NATO summit in Brussels, Belgium, am… https://t.co/r3ejVA3062",31,Wed Jul 11 03:31:06 +0000 2018,-0.3818,0.0,0.133,0.867
403,@CNN,Hotel Lutetia reopens in Paris after stunning $234 million makeover https://t.co/68QCahAGz8 via @CNNTravel https://t.co/D6zALMTlZO,32,Wed Jul 11 03:16:03 +0000 2018,0.3818,0.167,0.0,0.833
404,@CNN,"Scooter rental startups are growing so fast in popularity, some cities have started banning them. CNNMoney’s… https://t.co/XPyPxChxwE",33,Wed Jul 11 03:08:00 +0000 2018,0.6204,0.252,0.0,0.748
405,@CNN,"HHS Secretary Alex Azar said his department was performing ""one of the great acts of American generosity and charit… https://t.co/y9oUYqP7LY",34,Wed Jul 11 03:01:06 +0000 2018,0.8126,0.291,0.0,0.709
406,@CNN,Why Puglia is a perfect Italy beach destination https://t.co/YwuirU1p5W via @CNNTravel https://t.co/wbyEY48bik,35,Wed Jul 11 02:46:03 +0000 2018,0.5719,0.27,0.0,0.73
407,@CNN,Wall Street has Trump whiplash https://t.co/fse5oXjiu7 https://t.co/sc4GG6U4cP,36,Wed Jul 11 02:36:07 +0000 2018,0.0,0.0,0.0,1.0
408,@CNN,Paul Manafort's lawyers have new concerns about where the former Trump campaign chairman should be held in jail… https://t.co/Im6DQ0V2Fo,37,Wed Jul 11 02:33:24 +0000 2018,0.0,0.0,0.0,1.0
409,@CNN,"RT @OutFrontCNN: ""We need to have this conversation about basic decency, and human dignity, and how we treat others"" - Puerto Rico Gov. @ri…",38,Wed Jul 11 02:32:02 +0000 2018,0.6597,0.205,0.0,0.795
410,@CNN,"President Trump says he plans to give a copy of the Elton John hit song ""Rocket Man"" to North Korean leader Kim Jon… https://t.co/bJtJi5S2j3",39,Wed Jul 11 02:31:00 +0000 2018,0.0,0.0,0.0,1.0
411,@CNN,A French bulldog named Darcy was given an oxygen mask on a JetBlue flight after showing signs of distress. Darcy's… https://t.co/AzG7WqKcxA,40,Wed Jul 11 02:26:48 +0000 2018,-0.5267,0.0,0.159,0.841
412,@CNN,Volunteers in the Thai cave rescue cheer after learning that the last of the 12 boys and their coach emerged safely… https://t.co/Z68i4B93By,41,Wed Jul 11 02:22:14 +0000 2018,0.765,0.248,0.0,0.752
413,@CNN,China is owning the future of cars. German automakers want in https://t.co/FHxVbJ68E5 https://t.co/8EiWmyVLiG,42,Wed Jul 11 02:16:04 +0000 2018,0.0772,0.098,0.0,0.902
414,@CNN,"RT @AC360: ""It can help lower your heart rate, lower your breathing, lower your metabolism...it can have a psychological as well as a direc…",43,Wed Jul 11 02:04:57 +0000 2018,-0.2023,0.169,0.232,0.599
415,@CNN,"Scientists have discovered the world's oldest color. It's bright pink -- the color of bubble gum, flamingos and cot… https://t.co/rmQKOQuIAK",44,Wed Jul 11 02:01:06 +0000 2018,0.4404,0.132,0.0,0.868
416,@CNN,The hypocrisy at the heart of Trump's rancher pardon | By Peniel Joseph via @CNNOpinion https://t.co/roGDw5IAdQ https://t.co/ZuN1xjwmZC,45,Wed Jul 11 01:56:07 +0000 2018,0.3182,0.133,0.0,0.867
417,@CNN,"RT @AC360: ""If (Kavanaugh) rules in the President's favor, that opinion will have no respect in the public, because it will be tainted by t…",46,Wed Jul 11 01:49:50 +0000 2018,0.5574,0.193,0.073,0.733
418,@CNN,"RT @CuomoPrimeTime: “This is the worst case of child abuse, child neglect, child mistreatment that you could imagine but it's America's gov…",47,Wed Jul 11 01:48:53 +0000 2018,-0.7311,0.0,0.273,0.727
419,@CNN,"From the biggest street art party in Hong Kong to a community art tour, here are six Instagrammable ways to enjoy H… https://t.co/1uu5HLIYZG",48,Wed Jul 11 01:48:34 +0000 2018,0.7096,0.228,0.0,0.772
420,@CNN,"Flooded with cash from the GOP tax cut, US public companies announced a whopping $436.6B in stock buybacks, a resea… https://t.co/BMHP4J7tm7",49,Wed Jul 11 01:46:03 +0000 2018,-0.2732,0.0,0.104,0.896
421,@CNN,"In Australia, women were not allowed to become licensed jockeys and race against men until 1979.

Wilhemena ""Bill""… https://t.co/LXMTtvmRH6",50,Wed Jul 11 01:42:52 +0000 2018,0.0,0.0,0.0,1.0
422,@CNN,"Two gunmen on a motorcycle, apparently aiming for a bar bouncer in Mexico City, killed a 27-year-old California wom… https://t.co/guuk1413Zl",51,Wed Jul 11 01:41:05 +0000 2018,-0.6705,0.0,0.22,0.78
423,@CNN,"The original drawing of the map that appears inside the cover of A.A. Milne's beloved book ""Winnie-the-Pooh"" sold a… https://t.co/7E0bU4ehBI",52,Wed Jul 11 01:36:02 +0000 2018,0.6808,0.237,0.0,0.763
424,@CNN,"President Trump, you need NATO more than ever | By US Rep. Eliot L. Engel and Anders Fogh Rasmussen, former NATO se… https://t.co/g0VZH8N6BB",53,Wed Jul 11 01:32:49 +0000 2018,0.0,0.0,0.0,1.0
425,@CNN,These grandparents went to visit their soldier son-in-law at an Army base on July 4 and were turned over to ICE… https://t.co/Em3CbT3kfD,54,Wed Jul 11 01:29:30 +0000 2018,0.0,0.0,0.0,1.0
426,@CNN,"RT @CuomoPrimeTime: CNN's @ChrisCuomo on the eve of Pres. Trump's NATO meetings: “NATO is obsolete. True or false?""

Former Bush appointee…",55,Wed Jul 11 01:26:54 +0000 2018,0.1531,0.117,0.092,0.792
427,@CNN,A sheriff's deputy who found a baby partially buried but alive in the mountains of Montana over the weekend says he… https://t.co/roAZekOKzV,56,Wed Jul 11 01:26:07 +0000 2018,0.5267,0.152,0.0,0.848
428,@CNN,Trump tweeted out a video about winning the 2016 election. Here's where it came from. https://t.co/82kKCfV8LZ https://t.co/JBeeXvy78H,57,Wed Jul 11 01:24:48 +0000 2018,0.5267,0.185,0.0,0.815
429,@CNN,"As gunshots rang out, staffers at the Capital Gazette in Maryland cowered under desks, fearing for their lives.

We… https://t.co/Auus60q6FS",58,Wed Jul 11 01:22:36 +0000 2018,-0.5719,0.0,0.163,0.837
430,@CNN,Parents across the UK are complaining that their babies are ill after using some Aptamil baby milk formulas… https://t.co/gvgGZtfqFe,59,Wed Jul 11 01:16:06 +0000 2018,-0.5574,0.0,0.213,0.787
431,@CNN,"""We have nothing to hide about how we operate these facilities. ... It is one of the great acts of American generos… https://t.co/HozGK1kbej",60,Wed Jul 11 01:15:55 +0000 2018,0.6826,0.211,0.0,0.789
432,@CNN,#HistoryOfComedy returns to CNN Sunday at 10pm. We hope Executive Producer @SeanHayes can make it... https://t.co/lu8t3Bwv3I,61,Wed Jul 11 01:15:19 +0000 2018,0.4404,0.162,0.0,0.838
433,@CNN,"""Dear President Trump: America does not have, and will not have, a better ally than Europe."" -European Council Pres… https://t.co/3gJKHhyqtq",62,Wed Jul 11 01:11:23 +0000 2018,0.05,0.118,0.109,0.773
434,@CNN,People in Ethiopia are calling random strangers in Eritrea as phone lines are opened after 20 years of being cut of… https://t.co/NnzqExHOuR,63,Wed Jul 11 01:10:09 +0000 2018,-0.2732,0.0,0.091,0.909
435,@CNN,"RAICES, the Texas nonprofit raising money to help reunite families separated at the US-Mexico border, says it will… https://t.co/hRm8xrkkF3",64,Wed Jul 11 01:06:04 +0000 2018,0.4019,0.13,0.0,0.87
436,@CNN,"RT @AC360: ""This administration is taking absolutely no responsibility for the human rights violations that have occurred as a result of th…",65,Wed Jul 11 01:02:31 +0000 2018,-0.7089,0.0,0.237,0.763
437,@CNN,A rescue organization in the Turks and Caicos Islands finds good homes for stray potcake puppies -- and allows tour… https://t.co/hEr7dcUXwb,66,Wed Jul 11 00:59:04 +0000 2018,0.7351,0.256,0.0,0.744
438,@CNN,"After nine years, 16 trophies and 451 goals, Cristiano Ronaldo is leaving Real Madrid for Juventus… https://t.co/xlOvgYScul",67,Wed Jul 11 00:56:02 +0000 2018,0.0,0.0,0.0,1.0
439,@CNN,"RT @AC360: ""Clearly this didn't lend clarity or the closing of the gap between how the Americans and the North Koreans view what denucleari…",68,Wed Jul 11 00:50:18 +0000 2018,0.1134,0.1,0.084,0.816
440,@CNN,"""We need to have this conversation about basic decency, and human dignity, and how we treat others."" Gov. Ricardo R… https://t.co/p5gO1yoq8o",69,Wed Jul 11 00:49:15 +0000 2018,0.6597,0.221,0.0,0.779
441,@CNN,An Illinois park is investigating after a woman accused one of its police officers of standing by as a man harassed… https://t.co/MqXIRJxEGo,70,Wed Jul 11 00:46:07 +0000 2018,-0.296,0.0,0.104,0.896
442,@CNN,Brett Kavanaugh's paper trail becomes central to the nomination fight in the Senate https://t.co/8Lgty67wjW https://t.co/HmahrRuVMG,71,Wed Jul 11 00:41:06 +0000 2018,-0.3818,0.0,0.157,0.843
443,@CNN,"RT @AC360: “Actually they did. They really did intend that.”

.@andersoncooper corrects the Trump admin’s claim they never meant their “zer…",72,Wed Jul 11 00:36:14 +0000 2018,0.0,0.0,0.0,1.0
444,@CNN,Rudy Giuliani is working with foreign clients as he continues to advise President Trump on the Russia investigation… https://t.co/IpnIC4VkVF,73,Wed Jul 11 00:36:07 +0000 2018,0.0,0.0,0.0,1.0
445,@CNN,"There were a record number of store closings in 2017. But in that same year, low-price and premium retailers saw st… https://t.co/BzMjzW2tqt",74,Wed Jul 11 00:31:00 +0000 2018,0.0387,0.054,0.0,0.946
446,@CNN,"The Senate took a bipartisan swipe at President Donald Trump, overwhelmingly approving a motion of support for NATO… https://t.co/9YnotsnOO3",75,Wed Jul 11 00:30:33 +0000 2018,0.296,0.141,0.078,0.781
447,@CNN,"What weighs 1,300 pounds (600 kilograms), is 15.45 feet (4.71 meters) long and is believed to be more than 60 years… https://t.co/5HrOpLNtMQ",76,Wed Jul 11 00:26:02 +0000 2018,0.0,0.0,0.0,1.0
448,@CNN,Newly-discovered fossils suggest giant dinosaurs evolved millions of years earlier than scientists thought https://t.co/96FnghkMqQ,77,Wed Jul 11 00:22:02 +0000 2018,0.0,0.0,0.0,1.0
449,@CNN,"RT @OutFrontCNN: ""He's simply raising a policy issue which thoughtful judges do all the time"" - Ken Starr believes Brett Kavanaugh's articl…",78,Wed Jul 11 00:19:15 +0000 2018,0.3818,0.12,0.0,0.88
450,@CNN,"In an experiment, Australian scientists have successfully wiped out more than 80% of disease-carrying mosquitoes in… https://t.co/uALpfBNrJY",79,Wed Jul 11 00:16:05 +0000 2018,0.4939,0.167,0.0,0.833
451,@CNN,"RT @OutFrontCNN: ""If I know Brett Kavanaugh, and I do, he will not have promised to vote in a particular way."" - Kenn Starr was a colleague…",80,Wed Jul 11 00:11:15 +0000 2018,-0.2755,0.0,0.091,0.909
452,@CNN,"With 7 singles in Billboard's top 10, Drake just toppled The Beatles' historic record of five simultaneous singles,… https://t.co/ecuhQtrQod",81,Wed Jul 11 00:09:36 +0000 2018,0.2023,0.096,0.0,0.904
453,@CNN,"The Thai cave rescue was extremely treacherous. Watch how rescuers saved the 12 boys and their soccer coach, passin… https://t.co/7rX9oar6ns",82,Wed Jul 11 00:02:31 +0000 2018,0.7269,0.253,0.0,0.747
454,@CNN,"Companies are merging left and right, and with AT&amp;T's recent acquisition of Time Warner, the doors are now open for… https://t.co/n7bFz5OcNg",83,Tue Jul 10 23:53:49 +0000 2018,0.0,0.0,0.0,1.0
455,@CNN,"""Don't come to our country illegally. ... Come legally.""

'Come legally?' Trump, here's what you don't get | By Jil… https://t.co/uEFejBnrLA",84,Tue Jul 10 23:48:52 +0000 2018,0.0,0.0,0.0,1.0
456,@CNN,"Facebook broke the law and faces maximum fine for Cambridge Analytica scandal, UK watchdog says… https://t.co/D1OaSmiadD",85,Tue Jul 10 23:43:41 +0000 2018,-0.5994,0.088,0.278,0.634
457,@CNN,JUST IN: Pfizer said that it will defer raising prices on multiple drugs after heavy pressure from President Donald… https://t.co/l3ev0SefO0,86,Tue Jul 10 23:39:19 +0000 2018,-0.5267,0.0,0.196,0.804
458,@CNN,"RT @OutFrontCNN: ""That's not the information I got ... they claim to be able to have all the information necessary and be ready to go"" - Br…",87,Tue Jul 10 23:37:19 +0000 2018,0.3612,0.094,0.0,0.906
459,@CNN,The Trump administration is readying another round of tariffs on Chinese goods worth $200 billion… https://t.co/Uy2tJ9HDM4,88,Tue Jul 10 23:37:02 +0000 2018,0.2263,0.112,0.0,0.888
460,@CNN,"RT @OutFrontCNN: ""I think to some degree, from an outsider looking in, it looks somewhat deliberate in not complying in what this judge has…",89,Tue Jul 10 23:35:03 +0000 2018,0.0,0.0,0.0,1.0
461,@CNN,"President Trump says he plans to give a copy of the Elton John hit song ""Rocket Man"" to North Korean leader Kim Jon… https://t.co/pmfcutBGv8",90,Tue Jul 10 23:33:39 +0000 2018,0.0,0.0,0.0,1.0
462,@CNN,"""I believe we are saving kids' lives here,"" Health and Human Services Secretary Alex Azar says about the long proce… https://t.co/iclv4IAr8Q",91,Tue Jul 10 23:27:42 +0000 2018,0.0,0.0,0.0,1.0
463,@CNN,"""We have nothing to hide about how we operate these facilities. ... It is one of the great acts of American generos… https://t.co/XlFQiUCVvM",92,Tue Jul 10 23:25:04 +0000 2018,0.6826,0.211,0.0,0.789
464,@CNN,"The trailer for ""This is Us"" creator Dan Fogelman's new movie, ""Life Itself,"" is appropriately tear-filled… https://t.co/3KkCXap7qW",93,Tue Jul 10 23:21:05 +0000 2018,0.0,0.0,0.0,1.0
465,@CNN,"A hacker penetrated an Air Force captain's computer to steal sensitive information about US military drones, accord… https://t.co/RZgPmqIE9h",94,Tue Jul 10 23:11:06 +0000 2018,-0.4939,0.0,0.167,0.833
466,@CNN,Why a court with Brett Kavanaugh is nothing to fear | By Trevor Burrus via @CNNOpinion https://t.co/F9EPVs3fWt https://t.co/CJXncPwWNW,95,Tue Jul 10 23:01:09 +0000 2018,0.3875,0.149,0.0,0.851
467,@CNN,"RT @CNNSitRoom: Why can’t media organizations openly tour facilities where separated children are being held? ""We have nothing to hide abou…",96,Tue Jul 10 22:57:59 +0000 2018,0.1326,0.071,0.0,0.929
468,@CNN,"RT @CNNSitRoom: ""I believe we are saving kids lives here,"" Health and Human Services Secretary says about the long process of reuniting imm…",97,Tue Jul 10 22:52:33 +0000 2018,0.0,0.0,0.0,1.0
469,@CNN,The Trump administration is once again slashing funding for a program that helps Americans sign up for Obamacare… https://t.co/kZPHxqkGPz,98,Tue Jul 10 22:50:22 +0000 2018,0.128,0.126,0.101,0.773
470,@CNN,The Trump administration falls short on its first family reunification deadline https://t.co/gKtK4ENnxd https://t.co/ozk84BXjJ5,99,Tue Jul 10 22:48:16 +0000 2018,0.0,0.0,0.0,1.0
471,@CNN,Univision is making a U-turn in its digital media strategy as it explores selling online properties it acquired in… https://t.co/0IgEYTV0Fm,100,Tue Jul 10 22:46:32 +0000 2018,0.0,0.0,0.0,1.0
472,@CNN,A Russian internet company with links to the Kremlin was among the firms to which Facebook gave an extension which… https://t.co/FtAboqGs6n,101,Tue Jul 10 22:41:48 +0000 2018,0.0,0.0,0.0,1.0
473,@CNN,Nancy Pelosi doesn't sound like she's going anywhere | Analysis by CNN's Gregory Krieg https://t.co/xVRKdPAPC9 https://t.co/JLOa72o7Kk,102,Tue Jul 10 22:37:17 +0000 2018,-0.2755,0.0,0.131,0.869
474,@CNN,Donald Trump is in for the trolling of a lifetime | By Rob Crilly via @CNNOpinion https://t.co/8yHIyi4x0C https://t.co/fwYk99rhdK,103,Tue Jul 10 22:36:14 +0000 2018,-0.5574,0.0,0.194,0.806
475,@CNN,"Injuries were reported after a plane carrying 11 people crashed Tuesday near Ketchikan in Alaska, officials said https://t.co/gekbe4j7XP",104,Tue Jul 10 22:34:28 +0000 2018,0.0,0.0,0.0,1.0
476,@CNN,US President Donald Trump appeared ready to maintain his sparring stance ahead of his first day of NATO meetings an… https://t.co/rNmRx6d2IO,105,Tue Jul 10 22:34:05 +0000 2018,0.3612,0.111,0.0,0.889
477,@CNN,There's a British campaign to make Green Day's 'American Idiot' the No. 1 song when President Trump arrives… https://t.co/yYU0yUdxlP,106,Tue Jul 10 22:31:04 +0000 2018,-0.6705,0.0,0.268,0.732
478,@CNN,RT @CNNSitRoom: Former Gen. Michael Flynn has joined a consulting firm as he awaits sentencing after pleading guilty to lying to the FBI ht…,107,Tue Jul 10 22:30:44 +0000 2018,-0.7579,0.046,0.278,0.676
479,@CNN,"England's #WorldCup success has inspired a sharp increase in the popularity of waistcoats, and manager Gareth South… https://t.co/qBUtEt9LTY",108,Tue Jul 10 22:29:59 +0000 2018,0.9062,0.486,0.0,0.514
480,@nytimes,"RT @nytopinion: Indian leaders are bent on attributing human progress to religious texts written thousands of years ago, reversing the buil…",109,Tue Jul 10 22:17:03 +0000 2018,0.4215,0.123,0.0,0.877
481,@nytimes,A federal judge in Manhattan said it appeared that the Commerce Department had acted in “bad faith” in deciding to… https://t.co/klZVOOvVXV,110,Tue Jul 10 22:02:05 +0000 2018,0.0,0.0,0.0,1.0
482,@nytimes,"Racing against time, the surgeon injected a billion mitochondria into the baby's damaged heart muscle. Within 2 day… https://t.co/31Pm5dJLk0",111,Tue Jul 10 21:47:03 +0000 2018,-0.4404,0.0,0.153,0.847
483,@nytimes,"How do wildfires end up with names like Witch, Not Creative or 416? The clue, unlike for hurricanes, is often in th… https://t.co/e5zgh5OFdf",112,Tue Jul 10 21:32:03 +0000 2018,-0.3412,0.091,0.179,0.73
484,@nytimes,RT @AndrewDasNYT: Why does every player do this? Because they can’t help it. A study of human behavior that even extends into the stands. h…,113,Tue Jul 10 21:17:06 +0000 2018,0.4939,0.16,0.0,0.84
485,@nytimes,"In his past 9 years in Real Madrid, Cristiano Ronaldo raised the prospect of his own departure half a dozen times.T… https://t.co/ssBjyaDmeM",114,Tue Jul 10 21:01:06 +0000 2018,0.296,0.104,0.0,0.896
486,@nytimes,"To help the Thai soccer team rescue, Elon Musk dreamed up a “kid-size” submarine to help. It turns out they didn’t… https://t.co/XAaxU1sVuF",115,Tue Jul 10 20:45:06 +0000 2018,0.8271,0.326,0.0,0.674
487,@nytimes,"In Michael Avenatti’s own words, he’s a mercenary. That’s what people hire him for, and he won’t apologize for it. https://t.co/0qlYZqhBJU",116,Tue Jul 10 20:30:06 +0000 2018,0.1027,0.069,0.0,0.931
488,@nytimes,The differences between Judge Brett Kavanaugh and Justice Anthony Kennedy are especially visible when it comes to c… https://t.co/lCoutHWjMN,117,Tue Jul 10 20:15:07 +0000 2018,0.5267,0.159,0.0,0.841
489,@nytimes,"After 9 years at Real Madrid, Ronaldo is taking his talents to Juventus for $110 million https://t.co/NZzjtsXZEf",118,Tue Jul 10 20:08:02 +0000 2018,0.4588,0.167,0.0,0.833
490,@nytimes,Eat this by the bowl as is or toss it with cooked rice or beans for a more filling salad https://t.co/mEhHw1tMeP https://t.co/ywtyR1j77s,119,Tue Jul 10 20:00:16 +0000 2018,0.0,0.0,0.0,1.0
491,@nytimes,"France beat Belgium, 1-0, to advance to the World Cup final. It will face England or Croatia.  https://t.co/Gi7OD39fPQ",120,Tue Jul 10 19:54:15 +0000 2018,0.0,0.0,0.0,1.0
492,@nytimes,There have been 23 goals scored in the 90th minute and second-half stoppage time so far in this World Cup… https://t.co/AdyKL6Fz59,121,Tue Jul 10 19:48:45 +0000 2018,0.0,0.0,0.0,1.0
493,@nytimes,"Democrats know they will have a difficult time persuading the Senate to reject Judge Brett Kavanaugh, but they have… https://t.co/0428CLwKuI",122,Tue Jul 10 19:45:06 +0000 2018,-0.3818,0.0,0.175,0.825
494,@nytimes,A prosecutor is under investigation for posting “discriminatory comments” on social media that reportedly took aim… https://t.co/CHs71y4KTk,123,Tue Jul 10 19:30:10 +0000 2018,0.0,0.0,0.0,1.0
495,@nytimes,"George Clooney is “recovering at home and will be fine,” his publicist said, following a scooter crash in Italy https://t.co/4WCPagVYej",124,Tue Jul 10 19:20:08 +0000 2018,-0.4019,0.0,0.13,0.87
496,@nytimes,"France won the World Cup in 1998, beating Brazil 3-0: https://t.co/PSX4V63wo4 

Belgium has never won the World Cup… https://t.co/P5jh7DFjwZ",1,Tue Jul 10 19:10:08 +0000 2018,0.6597,0.28,0.114,0.606
497,@nytimes,The best-remembered act of Lord Carrington’s long political career was a resignation https://t.co/XXBqXgJV3b,2,Tue Jul 10 19:00:14 +0000 2018,-0.296,0.0,0.167,0.833
498,@nytimes,A deputy heard faint cries in the Montana woods. He found a 5-month-old buried under sticks and debris. https://t.co/3TprDtKv1r,3,Tue Jul 10 18:45:05 +0000 2018,-0.4019,0.0,0.144,0.856
499,@nytimes,Belgium has transformed itself from an intriguing long-shot into a World Cup favorite. Here's why they'll win the W… https://t.co/kb6hpj7pEj,4,Tue Jul 10 18:30:04 +0000 2018,0.7783,0.286,0.0,0.714
500,@nytimes,"With the nomination of Brett Kavanaugh, Georgetown Preparatory School could have 2 alumni on the Supreme Court https://t.co/TwpE2WLgy9",5,Tue Jul 10 18:15:08 +0000 2018,0.5574,0.184,0.0,0.816
501,@nytimes,France is the favorite in today's World Cup game against Belgium. The winner will go to Sunday’s final. Live update… https://t.co/z2mahK68ld,6,Tue Jul 10 18:01:05 +0000 2018,0.7783,0.264,0.0,0.736
502,@nytimes,Officials struggled on Tuesday to pull off a series of court-ordered reunifications between detained migrant childr… https://t.co/2YdZcsVJF4,7,Tue Jul 10 17:50:04 +0000 2018,-0.6249,0.0,0.267,0.733
503,@nytimes,"Belgium has a model, a blueprint, a plan. 
Croatian soccer is in a state of near-permanent chaos. 
They're both in… https://t.co/UoP1ZgOGkn",8,Tue Jul 10 17:40:03 +0000 2018,-0.5719,0.0,0.188,0.812
504,@nytimes,"RT @NYTNational: How do wildfires end up with names like Witch, Not Creative or 416? The clue, unlike for hurricanes, is often in the locat…",9,Tue Jul 10 17:30:15 +0000 2018,-0.3412,0.085,0.167,0.748
505,@nytimes,How to watch the World Cup semifinals https://t.co/W1eSqS1xW0,10,Tue Jul 10 17:20:08 +0000 2018,0.0,0.0,0.0,1.0
506,@nytimes,"RT @NYTHealth: Racing against time, the surgeon injected a billion mitochondria into the baby's damaged heart muscle. Within two days, the…",11,Tue Jul 10 17:10:04 +0000 2018,-0.4404,0.0,0.132,0.868
507,@nytimes,"Was the reality-TV rollout of Judge Brett Kavanaugh informative? No, and that's just how it was designed to be,… https://t.co/kKsbBweEWE",12,Tue Jul 10 17:00:10 +0000 2018,-0.296,0.0,0.104,0.896
508,@nytimes,Have you been brushing up on relative clauses? Subject-verb agreement? Test your skills in our copy editing quiz. https://t.co/A1SATJgFqH,13,Tue Jul 10 16:45:10 +0000 2018,0.5514,0.165,0.0,0.835
509,@nytimes,"Rescue divers navigated flooded passages, with some openings as small as 3 feet wide and 2 feet tall, to rescue the… https://t.co/XV8SEXvLkx",14,Tue Jul 10 16:30:04 +0000 2018,0.765,0.268,0.0,0.732
510,@nytimes,"With Prime Day coming up, here's how our colleagues at @wirecutter, a New York Times company, are picking the best… https://t.co/cQSkItfgpf",15,Tue Jul 10 16:15:06 +0000 2018,0.0,0.0,0.0,1.0
511,@nytimes,Trump pardoned 2 Oregon ranchers who were convicted of arson. The case set off an armed occupation of a wildlife re… https://t.co/AGpoh3b3EH,16,Tue Jul 10 16:00:07 +0000 2018,0.2263,0.091,0.0,0.909
512,@nytimes,"If you've been watching the World Cup, you've seen every player from every country react to a missed goal like this… https://t.co/wWAPbyDwxM",17,Tue Jul 10 15:45:07 +0000 2018,0.0772,0.105,0.093,0.802
513,@nytimes,A tech guru in Vancouver suddenly fled to China. His story is fueling calls for heightened skepticism of Chinese mo… https://t.co/K7PvM3owju,18,Tue Jul 10 15:30:17 +0000 2018,-0.25,0.0,0.095,0.905
514,@nytimes,"In China, Big Brother is watching, and not hiding it. Cameras and facial recognition are being used to track, and s… https://t.co/XiDAcJsnm0",19,Tue Jul 10 15:15:11 +0000 2018,0.2235,0.082,0.0,0.918
515,@nytimes,A freelance writer criticized Nicki Minaj's music. Then the stans attacked. https://t.co/N3LuUUVdI2,20,Tue Jul 10 15:00:08 +0000 2018,-0.5106,0.14,0.35,0.51
516,@nytimes,"RT @nytimesbusiness: If the private jets are jamming the airport near Sun Valley, Idaho, it must be time for the Allen &amp; Company annual med…",21,Tue Jul 10 14:47:57 +0000 2018,0.0,0.0,0.0,1.0
517,@nytimes,"RT @NYTNational: Why did the Trump administration add a citizenship question to the 2020 census? After a court hearing, one expert says, ""t…",22,Tue Jul 10 14:32:15 +0000 2018,0.0,0.0,0.0,1.0
518,@nytimes,"With the Supreme Court’s ideological balance at stake, the battle over Judge Brett Kavanaugh will cost tens of mill… https://t.co/bhyf5oGdP8",23,Tue Jul 10 14:05:03 +0000 2018,0.25,0.149,0.107,0.744
519,@nytimes,Michael Avenatti thinks he can bring down the president — one cable-news hit at a time https://t.co/Sp8edXC2ff,24,Tue Jul 10 13:50:05 +0000 2018,0.0,0.0,0.0,1.0
520,@nytimes,What does Trump's Supreme Court pick mean for the November elections? Here are 2 hints. https://t.co/fKAB851ltN,25,Tue Jul 10 13:35:02 +0000 2018,0.5574,0.205,0.0,0.795
521,@nytimes,Jimmy Kimmel returned from vacation with a mind to settle scores. Our late-night roundup: https://t.co/VLZyO2IEAk,26,Tue Jul 10 13:20:09 +0000 2018,0.0,0.0,0.0,1.0
522,@nytimes,"Given Judge Brett Kavanaugh’s conservative record and the political math in the Senate, what happens now? https://t.co/dVOf4X70JR",27,Tue Jul 10 13:05:05 +0000 2018,0.0,0.0,0.0,1.0
523,@nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/ddKIArNWB8,28,Tue Jul 10 12:50:07 +0000 2018,0.0,0.0,0.0,1.0
524,@nytimes,"In Opinion 

Jenni Russell writes, ""Britain is teetering on the edge, on the verge of making catastrophic, irrevers… https://t.co/yfg36sbbDg",29,Tue Jul 10 12:35:42 +0000 2018,-0.4939,0.0,0.151,0.849
525,@nytimes,"RT @nytfood: Cook the way @alisoneroman does: impressively, and without a lot of fuss. She'll show you how in her new column. https://t.co/…",30,Tue Jul 10 12:20:06 +0000 2018,0.4588,0.125,0.0,0.875
526,@nytimes,Boris Johnson Has Ruined Britain https://t.co/FVgbGiGNfs,31,Tue Jul 10 12:08:22 +0000 2018,-0.4767,0.0,0.383,0.617
527,@nytimes,"Breaking News: All 12 young soccer players and their coach have been freed from a Thai cave, after a more than 2-we… https://t.co/gIaB95yiXE",32,Tue Jul 10 12:07:11 +0000 2018,0.4019,0.119,0.0,0.881
528,@nytimes,"Starbucks will stop using disposable plastic straws by 2020, eliminating more than one billion straws a year, the r… https://t.co/SxYplF56MF",33,Tue Jul 10 12:02:02 +0000 2018,-0.296,0.0,0.109,0.891
529,@nytimes,McKinsey has ended a lucrative consulting contract with ICE. A Times report about the firm’s work prompted question… https://t.co/M4qVD7toMB,34,Tue Jul 10 11:47:03 +0000 2018,0.0,0.0,0.0,1.0
